     Enzyme Name to Reaction Mapping Report
     ======================================

 This report describes the results of using the gene product
 EC numbers, GO terms, and enzyme names in your input file(s) to assign
 enzymes to reaction activities.

 When a protein function name (i.e., one of the gene product name strings from your
 input file) matches an entry in the reference database (e.g., MetaCyc), there are two 
 possibilities:

 - It is an unambiguous match, for which the corresponding Enzymatic-Reaction
   connection has been created automatically (in all other cases,
   no connection is created, and the decision is left to the user).

 - It is an ambiguous match, meaning that more than one biochemical
   reaction has been identified using that enzyme name from the
   different sources that went into building our name mapping database.
   These cases should be examined by the user to resolve
   the ambiguities, and to create the Enzymatic-Reaction connections.

 When the function name does not match anything in the mapping database,
 the user should try to perform selected substring searches, to potentially
 find correspondences that the automatic string matching missed.
 The non-matches that appear to be probable enzymes are identified in this 
 report to aid the user in refining their input file for a subsequent run.

 Please see the PathoLogic documentation for more information on how to 
 refine your input file to achieve a higher number of matches.
 

 Summary:
 -------

Number of polypeptides assigned to reactions by EC number, enzyme name, and/or GO term: 1139
Ambiguous enzyme matches: 252

No EC#, GO Term, or Function-Name Matches: Total (polypeptides): 6063
   -probable metabolic enzymes: 497



Unambiguous reaction assignments: (1139 cases)
---------------------------------------------
EG50003-MONOMER                         Name Match     acyl carrier protein                                RXN-17155
G18UT-19378-MONOMER (SVEN_4229) "RNA polymerase ECF-subfamily sigma factor"
G18UT-19397-MONOMER (SVEN_4248) "hypothetical protein"
G18UT-19497-MONOMER (SVEN_4344) "LSU ribosomal protein L7 or L12"
G18UT-19518-MONOMER (SVEN_4365) "hypothetical protein"
G18UT-19437-MONOMER (SVEN_4288) "Aminopeptidase Y (Arg, Lys, Leu preference)"
G18UT-19513-MONOMER (SVEN_4360) "hypothetical protein"
G18UT-19413-MONOMER (SVEN_4264) "putative NLP or P60 family protein"
G18UT-19447-MONOMER (SVEN_4298) "Redox-sensing transcriptional regulator QorR"
G18UT-19445-MONOMER (SVEN_4296) "Protein rarD"
G18UT-19508-MONOMER (SVEN_4355) "hypothetical protein"
G18UT-19503-MONOMER (SVEN_4350) "hypothetical protein"
G18UT-19408-MONOMER (SVEN_4259) "hypothetical protein"
G18UT-19403-MONOMER (SVEN_4254) "hypothetical protein"
G18UT-19483-MONOMER (SVEN_4331) "Transcriptional regulator, TetR family"
G18UT-19473-MONOMER (SVEN_4324) "Methylated-DNA--protein- cysteinemethyltransferase"
G18UT-19523-MONOMER (SVEN_4370) "hypothetical protein"
G18UT-19482-MONOMER (SVEN_4330) "acyl dehydratase"
G18UT-19443-MONOMER (SVEN_4294) "hypothetical protein"
G18UT-19432-MONOMER (SVEN_4283) "hypothetical protein"
G18UT-19522-MONOMER (SVEN_4369) "hypothetical protein"
G18UT-19442-MONOMER (SVEN_4293) "transcriptional regulatory protein"
G18UT-19257-MONOMER (SVEN_4108) "oxidoreductase"
G18UT-19157-MONOMER (SVEN_4009) "hypothetical protein"
G18UT-19357-MONOMER (SVEN_4208) "hypothetical protein"
G18UT-19757-MONOMER (SVEN_4604) "hypothetical protein"
G18UT-19857-MONOMER (SVEN_4704) "Transcriptional regulator, PadR family"
G18UT-19557-MONOMER (SVEN_4404) "LSU ribosomal protein L36p"
G18UT-19957-MONOMER (SVEN_4803) "putative metal-transport protein"
G18UT-18901-MONOMER (SVEN_3768) "hypothetical protein"
G18UT-19057-MONOMER (SVEN_3911) "hypothetical protein"
G18UT-19767-MONOMER (SVEN_4614) "hypothetical protein"
G18UT-19867-MONOMER (SVEN_4714) "hypothetical protein"
G18UT-18506-MONOMER (SVEN_3380) "hypothetical protein"
G18UT-19067-MONOMER (SVEN_3921) "putative secreted protein"
G18UT-19967-MONOMER (SVEN_4813) "hypothetical protein"
G18UT-18501-MONOMER (SVEN_3375) "hypothetical protein co-occurring with RecR"
G18UT-19467-MONOMER (SVEN_4318) "Large-conductance mechanosensitive channel"
G18UT-18406-MONOMER (SVEN_3282) "hypothetical protein"
G18UT-18306-MONOMER (SVEN_3188) "putative epimerase"
G18UT-19267-MONOMER (SVEN_4118) "Transcriptional regulator, MecI family"
G18UT-18606-MONOMER (SVEN_3479) "hypothetical protein"
G18UT-18806-MONOMER (SVEN_3676) "Transcriptional regulator, PadR family"
G18UT-18295-MONOMER (SVEN_3177) "hypothetical protein"
G18UT-18292-MONOMER (SVEN_3174) "putative integral membrane protein"
G18UT-18291-MONOMER (SVEN_3173) "hypothetical protein"
G18UT-18290-MONOMER (SVEN_3172) "hypothetical protein"
G18UT-18289-MONOMER (SVEN_3171) "hypothetical protein"
G18UT-18288-MONOMER (SVEN_3170) "hsp18 transcriptional regulator"
G18UT-18287-MONOMER (SVEN_3169) "Hsp18_3"
G18UT-18286-MONOMER (SVEN_3168) "hypothetical protein"
G18UT-18285-MONOMER (SVEN_3167) "hypothetical protein"
G18UT-18284-MONOMER (SVEN_3166) "hypothetical protein"
G18UT-18282-MONOMER (SVEN_3164) "putative oxidoreductase"
G18UT-18281-MONOMER (SVEN_3163) "Conserved hypothetical protein"
G18UT-18280-MONOMER (SVEN_3162) "hypothetical protein"
G18UT-18279-MONOMER (SVEN_3161) "hypothetical protein"
G18UT-18277-MONOMER (SVEN_3159) "Transcriptional regulator, TetR family"
G18UT-18276-MONOMER (SVEN_3158) "MarR-family transcriptional regulator"
G18UT-18275-MONOMER (SVEN_3157) "DUF82 domain-containing protein"
G18UT-18274-MONOMER (SVEN_3156) "putative hydroxylase"
G18UT-18272-MONOMER (SVEN_3154) "hypothetical protein"
G18UT-18271-MONOMER (SVEN_3153) "Transcriptional regulator, AraC family"
G18UT-18270-MONOMER (SVEN_3152) "hypothetical protein"
G18UT-18269-MONOMER (SVEN_3151) "hypothetical protein"
G18UT-18268-MONOMER (SVEN_3150) "hypothetical protein"
G18UT-18267-MONOMER (SVEN_3149) "Transcriptional regulator, MerR family"
G18UT-18266-MONOMER (SVEN_3148) "probable conserved integral membrane protein"
G18UT-18265-MONOMER (SVEN_3147) "hypothetical protein"
G18UT-18706-MONOMER (SVEN_3579) "hypothetical protein"
G18UT-18262-MONOMER (SVEN_3144) "putative secreted protein"
G18UT-18401-MONOMER (SVEN_3277) "hypothetical protein"
G18UT-18260-MONOMER (SVEN_3142) "Cytochrome c-type biogenesis protein CcdA"
G18UT-18259-MONOMER (SVEN_3141) "Ccs1 or ResB-related putative cytochrome C-type biogenesis protein"
G18UT-18258-MONOMER (SVEN_3140) "Cytochrome c-type biogenesis protein CcsA or ResC"
G18UT-18257-MONOMER (SVEN_3139) "hypothetical protein"
G18UT-18256-MONOMER (SVEN_3138) "hypothetical protein"
G18UT-18255-MONOMER (SVEN_3137) "hypothetical protein"
G18UT-18252-MONOMER (SVEN_3134) "putative oxidoreductase"
G18UT-18251-MONOMER (SVEN_3133) "LysR-family transcriptional regulatory protein"
G18UT-18250-MONOMER (SVEN_3132) "Permease of the drug or metabolite transporter (DMT) superfamily"
G18UT-18249-MONOMER (SVEN_3131) "transcriptional regulator, lysr family protein"
G18UT-18248-MONOMER (SVEN_3130) "putative membrane protein"
G18UT-18244-MONOMER (SVEN_3126) "hypothetical protein"
G18UT-18242-MONOMER (SVEN_3124) "hypothetical protein"
G18UT-18241-MONOMER (SVEN_3123) "Transcriptional regulator, AraC family"
G18UT-18240-MONOMER (SVEN_3122) "putative acetyltransferase"
G18UT-18239-MONOMER (SVEN_3121) "putative membrane protein"
G18UT-18237-MONOMER (SVEN_3119) "hypothetical protein"
G18UT-18235-MONOMER (SVEN_3117) "hypothetical protein"
G18UT-18234-MONOMER (SVEN_3116) "UbiC transcription regulator-associated"
G18UT-18233-MONOMER (SVEN_3115) "transcriptional regulator, GntR family"
G18UT-18232-MONOMER (SVEN_3114) "Proton or glutamate symport protein @ Sodium or glutamate symport protein"
G18UT-18231-MONOMER (SVEN_3113) "Transcriptional regulator, TetR family"
G18UT-18228-MONOMER (SVEN_3110) "Oxidoreductase"
G18UT-18225-MONOMER (SVEN_3107) "hypothetical protein"
G18UT-18224-MONOMER (SVEN_3106) "TetR-family transcriptional regulator"
G18UT-18223-MONOMER (SVEN_3105) "hypothetical protein"
G18UT-18222-MONOMER (SVEN_3104) "putative hydrolase"
G18UT-18221-MONOMER (SVEN_3103) "hypothetical protein"
G18UT-18220-MONOMER (SVEN_3102) "hypothetical protein"
G18UT-18219-MONOMER (SVEN_3101) "hypothetical protein"
G18UT-18217-MONOMER (SVEN_3099) "hypothetical protein"
G18UT-18301-MONOMER (SVEN_3183) "redoxin"
G18UT-18214-MONOMER (SVEN_3096) "hypothetical protein"
G18UT-18213-MONOMER (SVEN_3095) "hypothetical protein"
G18UT-18212-MONOMER (SVEN_3094) "BarH"
G18UT-18210-MONOMER (SVEN_3092) "Dehydrogenases with different specificities"
G18UT-18206-MONOMER (SVEN_3088) "hypothetical protein"
G18UT-18205-MONOMER (SVEN_3087) "acetyltransferase"
G18UT-18204-MONOMER (SVEN_3086) "acetyltransferase"
G18UT-18200-MONOMER (SVEN_3082) "sodium-solute symporter, putative"
G18UT-18199-MONOMER (SVEN_3081) "putative short-chain dehydrogenase"
G18UT-18198-MONOMER (SVEN_3080) "hypothetical protein"
G18UT-18197-MONOMER (SVEN_3079) "hypothetical protein"
G18UT-18196-MONOMER (SVEN_3078) "putative DNA-binding protein"
G18UT-18195-MONOMER (SVEN_3077) "hypothetical protein SCD6.18"
G18UT-18193-MONOMER (SVEN_3075) "putative integral membrane protein"
G18UT-18192-MONOMER (SVEN_3074) "hypothetical protein"
G18UT-18191-MONOMER (SVEN_3073) "hypothetical protein"
G18UT-18190-MONOMER (SVEN_3072) "hypothetical protein"
G18UT-18189-MONOMER (SVEN_3071) "hypothetical protein"
G18UT-18187-MONOMER (SVEN_3070) "hypothetical protein"
G18UT-18186-MONOMER (SVEN_3069) "hypothetical protein"
G18UT-18185-MONOMER (SVEN_3068) "hypothetical protein"
G18UT-18184-MONOMER (SVEN_3067) "hypothetical protein"
G18UT-18183-MONOMER (SVEN_3066) "hypothetical protein"
G18UT-18182-MONOMER (SVEN_3065) "hypothetical protein"
G18UT-18180-MONOMER (SVEN_3063) "putative secreted protein"
G18UT-18179-MONOMER (SVEN_3062) "Transcriptional regulator, TetR family"
G18UT-18178-MONOMER (SVEN_3061) "putative transmembrane efflux protein"
G18UT-18177-MONOMER (SVEN_3060) "Transcriptional regulator, MarR family"
G18UT-18176-MONOMER (SVEN_3059) "putative cytoplasmic protein"
G18UT-18175-MONOMER (SVEN_3058) "hypothetical protein"
G18UT-18174-MONOMER (SVEN_3057) "RNA polymerase principal sigma factor HrdD"
G18UT-18601-MONOMER (SVEN_3474) "hypothetical protein"
G18UT-18906-MONOMER (SVEN_3773) "Two-component system, sensor protein"
G18UT-18801-MONOMER (SVEN_3671) "putative membrane protein"
G18UT-18701-MONOMER (SVEN_3574) "hypothetical protein"
G18UT-18811-MONOMER (SVEN_3681) "hypothetical protein"
G18UT-18611-MONOMER (SVEN_3484) "erythropoiesis-stimulating protein"
G18UT-18711-MONOMER (SVEN_3584) "hypothetical protein"
G18UT-18511-MONOMER (SVEN_3385) "hypothetical protein"
G18UT-19455-MONOMER (SVEN_4306) "putative two-component system sensor kinase"
G18UT-19155-MONOMER (SVEN_4007) "hypothetical protein"
G18UT-19755-MONOMER (SVEN_4602) "putative secreted protein"
G18UT-19855-MONOMER (SVEN_4702) "putative integral membrane protein"
G18UT-19655-MONOMER (SVEN_4502) "hypothetical protein"
G18UT-18911-MONOMER (SVEN_3778) "putative transporter"
G18UT-18311-MONOMER (SVEN_3193) "putative transmembrane transport protein"
G18UT-18411-MONOMER (SVEN_3287) "hypothetical protein"
G18UT-19955-MONOMER (SVEN_4801) "putative lipoprotein"
G18UT-18816-MONOMER (SVEN_3686) "DNA-damage-inducible protein F"
G18UT-18216-MONOMER (SVEN_3098) "putative thiolase"
G18UT-18616-MONOMER (SVEN_3489) "hypothetical protein"
G18UT-18716-MONOMER (SVEN_3589) "hypothetical protein"
G18UT-18416-MONOMER (SVEN_3292) "hypothetical protein"
G18UT-19087-MONOMER (SVEN_3941) "Transcriptional regulator, MarR family"
G18UT-19487-MONOMER (SVEN_4335) "Transcriptional regulator, TetR family"
G18UT-19375-MONOMER (SVEN_4226) "hypothetical protein"
G18UT-19175-MONOMER (SVEN_4026) "putative two-component system response regulator"
G18UT-19775-MONOMER (SVEN_4622) "serine or threonine protein kinase"
G18UT-19675-MONOMER (SVEN_4522) "putative integral membrane protein"
G18UT-18930-MONOMER (SVEN_3796) "Aminopeptidase Y (Arg, Lys, Leu preference)"
G18UT-19887-MONOMER (SVEN_4734) "hypothetical protein"
G18UT-19287-MONOMER (SVEN_4138) "Menaquinone via futalosine step 4"
G18UT-19587-MONOMER (SVEN_4434) "RNA polymerase sigma-70 factor, ECF subfamily"
G18UT-19787-MONOMER (SVEN_4634) "hypothetical protein"
G18UT-19085-MONOMER (SVEN_3939) "putative ATP or GTP binding protein"
G18UT-19985-MONOMER (SVEN_4831) "probable conserved integral membrane protein"
G18UT-19385-MONOMER (SVEN_4236) "cyclase"
G18UT-18173-MONOMER (SVEN_3056) "Transcriptional regulator, DeoR family"
G18UT-18172-MONOMER (SVEN_3055) "putative transmembrane efflux protein"
G18UT-18171-MONOMER (SVEN_3054) "Transcriptional repressor of the fructose operon,DeoR family"
G18UT-18169-MONOMER (SVEN_3052) "PTS system, fructose-specific IIA component or PTS system, fructose-specific IIB component or PTS system,fructose-specific IIC component"
G18UT-18168-MONOMER (SVEN_3051) "Flagellar hook-length control protein FliK"
G18UT-18166-MONOMER (SVEN_3049) "hypothetical protein SCE22.12"
G18UT-18165-MONOMER (SVEN_3048) "possible hydrolase"
G18UT-18164-MONOMER (SVEN_3047) "putative integral membrane protein"
G18UT-18163-MONOMER (SVEN_3046) "hypothetical protein"
G18UT-18161-MONOMER (SVEN_3044) "Nitrate or nitrite transporter"
G18UT-18158-MONOMER (SVEN_3041) "major facilitator superfamily MFS_1 protein"
G18UT-18154-MONOMER (SVEN_3037) "hypothetical protein"
G18UT-18153-MONOMER (SVEN_3036) "hypothetical protein"
G18UT-18152-MONOMER (SVEN_3035) "Large-conductance mechanosensitive channel"
G18UT-18151-MONOMER (SVEN_3034) "hypothetical protein"
G18UT-18149-MONOMER (SVEN_3032) "hypothetical protein"
G18UT-18148-MONOMER (SVEN_3031) "hypothetical protein"
G18UT-18147-MONOMER (SVEN_3030) "Na(+) or H(+) antiporter"
G18UT-18143-MONOMER (SVEN_3026) "putative molybdopterin biosynthesis protein"
G18UT-18142-MONOMER (SVEN_3025) "Molybdenum cofactor biosynthesis protein MoaC"
G18UT-18141-MONOMER (SVEN_3024) "Molybdenum cofactor biosynthesis protein MoaB"
G18UT-18139-MONOMER (SVEN_3022) "putative membrane protein"
G18UT-18137-MONOMER (SVEN_3021) "hypothetical protein"
G18UT-18136-MONOMER (SVEN_3020) "hypothetical protein"
G18UT-18135-MONOMER (SVEN_3019) "hypothetical protein"
G18UT-18134-MONOMER (SVEN_3018) "putative acetyltransferase"
G18UT-18133-MONOMER (SVEN_3017) "hypothetical protein"
G18UT-18132-MONOMER (SVEN_3016) "hypothetical protein"
G18UT-18131-MONOMER (SVEN_3015) "hypothetical protein"
G18UT-18130-MONOMER (SVEN_3014) "hypothetical protein"
G18UT-18129-MONOMER (SVEN_3013) "hypothetical protein"
G18UT-18127-MONOMER (SVEN_3011) "hypothetical protein"
G18UT-18125-MONOMER (SVEN_3009) "putative MerR-family transcriptional regulator"
G18UT-18124-MONOMER (SVEN_3008) "putative monooxygenase"
G18UT-18123-MONOMER (SVEN_3007) "putative hydrolase"
G18UT-18122-MONOMER (SVEN_3006) "putative oxidoreductase"
G18UT-18121-MONOMER (SVEN_3005) "hypothetical protein"
G18UT-18120-MONOMER (SVEN_3004) "hypothetical protein"
G18UT-18119-MONOMER (SVEN_3003) "hypothetical protein"
G18UT-18117-MONOMER (SVEN_3001) "Transcriptional regulator, TetR family"
G18UT-18116-MONOMER (SVEN_3000) "putative drug exporters of the RND superfamily"
G18UT-18115-MONOMER (SVEN_2999) "putative regulatory protein"
G18UT-18114-MONOMER (SVEN_2998) "Substrate-specific component NikM of nickel ECF transporter or Additional substrate-specific component NikN of nickel ECF transporter"
G18UT-18113-MONOMER (SVEN_2997) "Transmembrane component NikQ of energizing module of nickel ECF transporter"
G18UT-18110-MONOMER (SVEN_2994) "Transcriptional regulator, ArsR family"
G18UT-18109-MONOMER (SVEN_2993) "hypothetical protein"
G18UT-18108-MONOMER (SVEN_2992) "L-lysine permease"
G18UT-18107-MONOMER (SVEN_2991) "hypothetical protein"
G18UT-18105-MONOMER (SVEN_2989) "hypothetical protein"
G18UT-18104-MONOMER (SVEN_2988) "hypothetical protein"
G18UT-18103-MONOMER (SVEN_2987) "putative integral membrane protein"
G18UT-18101-MONOMER (SVEN_2985) "putative penicillin-binding protein"
G18UT-18100-MONOMER (SVEN_2984) "hypothetical protein"
G18UT-18099-MONOMER (SVEN_2983) "hypothetical protein"
G18UT-18098-MONOMER (SVEN_2982) "hypothetical protein"
G18UT-18097-MONOMER (SVEN_2981) "excisionase or Xis_"
G18UT-18096-MONOMER (SVEN_2980) "putative ATP-binding protein"
G18UT-18095-MONOMER (SVEN_2979) "hypothetical protein"
G18UT-18094-MONOMER (SVEN_2978) "hypothetical protein"
G18UT-18093-MONOMER (SVEN_2977) "hypothetical protein"
G18UT-18092-MONOMER (SVEN_2976) "GntR-family transcriptional regulator"
G18UT-18091-MONOMER (SVEN_2975) "hypothetical protein"
G18UT-18090-MONOMER (SVEN_2974) "conserved membrane protein"
G18UT-18088-MONOMER (SVEN_2972) "hypothetical protein"
G18UT-18087-MONOMER (SVEN_2971) "putative deoxyribonuclease YcfH"
G18UT-18086-MONOMER (SVEN_2970) "Cell wall-binding protein"
G18UT-18085-MONOMER (SVEN_2969) "Dimethyladenosine transferase"
G18UT-18083-MONOMER (SVEN_2967) "hypothetical protein"
G18UT-18082-MONOMER (SVEN_2966) "putative membrane protein"
G18UT-18081-MONOMER (SVEN_2965) "hypothetical protein"
G18UT-18080-MONOMER (SVEN_2964) "putative ABC transporter ATP-binding subunit"
G18UT-18079-MONOMER (SVEN_2963) "hypothetical protein"
G18UT-18078-MONOMER (SVEN_2962) "hypothetical protein"
G18UT-18077-MONOMER (SVEN_2961) "putative two-component system response regulator"
G18UT-18073-MONOMER (SVEN_2957) "putative two-component system response regulator"
G18UT-18072-MONOMER (SVEN_2956) "Transcriptional regulator, MarR family"
G18UT-18070-MONOMER (SVEN_2954) "secreted protein"
G18UT-18069-MONOMER (SVEN_2953) "Transcriptional regulator, TetR family"
G18UT-18066-MONOMER (SVEN_2950) "hypothetical protein"
G18UT-18065-MONOMER (SVEN_2949) "hypothetical protein"
G18UT-18063-MONOMER (SVEN_2947) "LSU ribosomal protein L25p"
G18UT-19885-MONOMER (SVEN_4732) "AviX4"
G18UT-19285-MONOMER (SVEN_4136) "integral membrane protein"
G18UT-18059-MONOMER (SVEN_2944) "hypothetical protein"
G18UT-19185-MONOMER (SVEN_4036) "putative sugar kinase"
G18UT-18058-MONOMER (SVEN_2943) "putative two-component system sensor kinase"
G18UT-18057-MONOMER (SVEN_2942) "hypothetical protein"
G18UT-18056-MONOMER (SVEN_2941) "hypothetical protein SCE41.26"
G18UT-19585-MONOMER (SVEN_4432) "hypothetical protein"
G18UT-18055-MONOMER (SVEN_2940) "hypothetical protein"
G18UT-18054-MONOMER (SVEN_2939) "hypothetical protein"
G18UT-19785-MONOMER (SVEN_4632) "RdlA protein"
G18UT-18053-MONOMER (SVEN_2938) "cellulose-binding protein"
G18UT-18052-MONOMER (SVEN_2937) "hypothetical protein"
G18UT-18050-MONOMER (SVEN_2935) "hypothetical protein"
G18UT-18049-MONOMER (SVEN_2934) "putative transcriptional regulator"
G18UT-18048-MONOMER (SVEN_2933) "hypothetical protein"
G18UT-18047-MONOMER (SVEN_2932) "drug resistance transporter, EmrB or QacA family"
G18UT-18046-MONOMER (SVEN_2931) "ATP or GTP-binding protein"
G18UT-18045-MONOMER (SVEN_2930) "putative ABC transporter ATP-binding protein"
G18UT-18044-MONOMER (SVEN_2929) "putative ABC transporter integral membrane protein"
G18UT-18043-MONOMER (SVEN_2928) "Death on curing protein, Doc toxin"
G18UT-18042-MONOMER (SVEN_2927) "Prevent host death protein, Phd antitoxin"
G18UT-18041-MONOMER (SVEN_2926) "Transcription-repair coupling factor"
G18UT-18040-MONOMER (SVEN_2925) "secreted protein"
G18UT-18039-MONOMER (SVEN_2924) "Transcriptional regulator, TetR family"
G18UT-18500-MONOMER (SVEN_3374) "Recombination protein RecR"
G18UT-18038-MONOMER (SVEN_2923) "hypothetical protein"
G18UT-18037-MONOMER (SVEN_2922) "hypothetical protein"
G18UT-18036-MONOMER (SVEN_2921) "hypothetical protein"
G18UT-18035-MONOMER (SVEN_2920) "hypothetical protein"
G18UT-18034-MONOMER (SVEN_2919) "hypothetical protein"
G18UT-18033-MONOMER (SVEN_2918) "hypothetical protein"
G18UT-18400-MONOMER (SVEN_3276) "putative regulatory protein"
G18UT-18032-MONOMER (SVEN_2917) "hypothetical protein"
G18UT-18300-MONOMER (SVEN_3182) "Redox-sensitive transcriptional regulator"
G18UT-18031-MONOMER (SVEN_2916) "hypothetical protein"
G18UT-18030-MONOMER (SVEN_2915) "hypothetical protein"
G18UT-18029-MONOMER (SVEN_2914) "RNA polymerase, sigma-24 subunit, ECF subfamily"
G18UT-18028-MONOMER (SVEN_2913) "hypothetical protein"
G18UT-18027-MONOMER (SVEN_2912) "putative esterase"
G18UT-18025-MONOMER (SVEN_2910) "hypothetical protein"
G18UT-18024-MONOMER (SVEN_2909) "Transcriptional regulator, AraC family"
G18UT-18023-MONOMER (SVEN_2908) "hypothetical protein"
G18UT-18022-MONOMER (SVEN_2907) "hypothetical protein"
G18UT-18021-MONOMER (SVEN_2906) "hypothetical protein"
G18UT-18020-MONOMER (SVEN_2905) "putative lipoprotein"
G18UT-18018-MONOMER (SVEN_2903) "flavohemoprotein"
G18UT-18017-MONOMER (SVEN_2902) "putative cytochrome P450 hydroxylase"
G18UT-18016-MONOMER (SVEN_2901) "putative secreted protein"
G18UT-18015-MONOMER (SVEN_2900) "putative secreted protein"
G18UT-18013-MONOMER (SVEN_2898) "hypothetical protein"
G18UT-18012-MONOMER (SVEN_2897) "hypothetical protein"
G18UT-18008-MONOMER (SVEN_2893) "putative ABC transporter integral membrane protein"
G18UT-18007-MONOMER (SVEN_2892) "putative ABC transporter ATP-binding protein"
G18UT-18005-MONOMER (SVEN_2891) "Integrase"
G18UT-18004-MONOMER (SVEN_2890) "hypothetical protein"
G18UT-18003-MONOMER (SVEN_2889) "hypothetical protein"
G18UT-18002-MONOMER (SVEN_2888) "putative regulatory protein"
G18UT-18001-MONOMER (SVEN_2887) "hypothetical protein"
G18UT-18000-MONOMER (SVEN_2886) "hypothetical protein"
G18UT-17999-MONOMER (SVEN_2885) "hypothetical protein"
G18UT-17998-MONOMER (SVEN_2884) "hypothetical protein"
G18UT-17997-MONOMER (SVEN_2883) "hypothetical protein"
G18UT-17996-MONOMER (SVEN_2882) "hypothetical protein"
G18UT-17995-MONOMER (SVEN_2881) "hypothetical protein"
G18UT-17994-MONOMER (SVEN_2880) "hypothetical protein"
G18UT-17993-MONOMER (SVEN_2879) "hypothetical protein"
G18UT-17992-MONOMER (SVEN_2878) "hypothetical protein"
G18UT-17991-MONOMER (SVEN_2877) "hypothetical protein"
G18UT-17990-MONOMER (SVEN_2876) "hypothetical protein"
G18UT-17989-MONOMER (SVEN_2875) "hypothetical protein"
G18UT-17988-MONOMER (SVEN_2874) "hypothetical protein"
G18UT-17987-MONOMER (SVEN_2873) "hypothetical protein"
G18UT-17986-MONOMER (SVEN_2872) "hypothetical protein"
G18UT-17985-MONOMER (SVEN_2871) "hypothetical protein"
G18UT-17984-MONOMER (SVEN_2870) "hypothetical protein"
G18UT-17983-MONOMER (SVEN_2869) "hypothetical protein"
G18UT-17982-MONOMER (SVEN_2868) "hypothetical protein"
G18UT-17981-MONOMER (SVEN_2867) "hypothetical protein"
G18UT-17980-MONOMER (SVEN_2866) "hypothetical protein"
G18UT-17979-MONOMER (SVEN_2865) "hypothetical protein"
G18UT-17978-MONOMER (SVEN_2864) "Phage major capsid protein"
G18UT-17977-MONOMER (SVEN_2863) "hypothetical protein"
G18UT-17976-MONOMER (SVEN_2862) "Phage portal protein"
G18UT-17975-MONOMER (SVEN_2861) "hypothetical protein"
G18UT-17973-MONOMER (SVEN_2859) "Phage terminase, small subunit"
G18UT-17972-MONOMER (SVEN_2858) "hypothetical protein"
G18UT-17971-MONOMER (SVEN_2857) "hypothetical protein"
G18UT-17970-MONOMER (SVEN_2856) "hypothetical protein"
G18UT-17969-MONOMER (SVEN_2855) "hypothetical protein"
G18UT-17968-MONOMER (SVEN_2854) "hypothetical protein"
G18UT-17967-MONOMER (SVEN_2853) "hypothetical protein"
G18UT-17966-MONOMER (SVEN_2852) "hypothetical protein"
G18UT-17965-MONOMER (SVEN_2851) "WhiB-type transcriptional regulator"
G18UT-17964-MONOMER (SVEN_2850) "hypothetical protein"
G18UT-17963-MONOMER (SVEN_2849) "hypothetical protein"
G18UT-17962-MONOMER (SVEN_2848) "hypothetical protein"
G18UT-17961-MONOMER (SVEN_2847) "hypothetical protein"
G18UT-17960-MONOMER (SVEN_2846) "hypothetical protein"
G18UT-17959-MONOMER (SVEN_2845) "hypothetical protein"
G18UT-17958-MONOMER (SVEN_2844) "hypothetical protein"
G18UT-17957-MONOMER (SVEN_2843) "hypothetical protein"
G18UT-17956-MONOMER (SVEN_2842) "hypothetical protein"
G18UT-17955-MONOMER (SVEN_2841) "hypothetical protein"
G18UT-17954-MONOMER (SVEN_2840) "hypothetical protein"
G18UT-17953-MONOMER (SVEN_2839) "hypothetical protein"
G18UT-17952-MONOMER (SVEN_2838) "hypothetical protein"
G18UT-17951-MONOMER (SVEN_2837) "putative integral membrane protein"
G18UT-17950-MONOMER (SVEN_2836) "hypothetical protein"
G18UT-17949-MONOMER (SVEN_2835) "hypothetical protein"
G18UT-17948-MONOMER (SVEN_2834) "putative secreted protein"
G18UT-17946-MONOMER (SVEN_2832) "putative secreted protein"
G18UT-17944-MONOMER (SVEN_2830) "hypothetical protein"
G18UT-17943-MONOMER (SVEN_2829) "putative transcriptional regulator"
G18UT-17942-MONOMER (SVEN_2828) "hypothetical protein"
G18UT-17941-MONOMER (SVEN_2827) "hypothetical protein"
G18UT-17940-MONOMER (SVEN_2826) "hypothetical protein"
G18UT-17939-MONOMER (SVEN_2825) "hypothetical protein"
G18UT-17938-MONOMER (SVEN_2824) "hypothetical protein"
G18UT-17932-MONOMER (SVEN_2818) "hypothetical protein"
G18UT-17931-MONOMER (SVEN_2817) "hypothetical protein"
G18UT-17930-MONOMER (SVEN_2816) "hypothetical protein"
G18UT-17929-MONOMER (SVEN_2815) "glycosyl transferase, family 2"
G18UT-17928-MONOMER (SVEN_2814) "hypothetical protein"
G18UT-17927-MONOMER (SVEN_2813) "hypothetical protein"
G18UT-17926-MONOMER (SVEN_2812) "hypothetical protein"
G18UT-17925-MONOMER (SVEN_2811) "High-affinity leucine-specific transport system,periplasmic binding protein LivK"
G18UT-17924-MONOMER (SVEN_2810) "hypothetical protein"
G18UT-17923-MONOMER (SVEN_2809) "hypothetical protein"
G18UT-17922-MONOMER (SVEN_2808) "RNA polymerase sigma factor SigB"
G18UT-17921-MONOMER (SVEN_2807) "Inducers of aerial mycelium formation biosynthesis protein BldG"
G18UT-17920-MONOMER (SVEN_2806) "putative regulator of Sig15"
G18UT-17919-MONOMER (SVEN_2805) "hypothetical protein"
G18UT-17918-MONOMER (SVEN_2804) "hypothetical protein"
G18UT-17917-MONOMER (SVEN_2803) "hypothetical protein"
